chatwoot_id,evolvy_id,inbox_id,inbox_name,status_atual,status_nome,created_at,last_activity_at,assignee_id,team_id,msg_count,respostas
207411,104815,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-18 15:51:07,2024-08-08 15:51:06,,,11,11
207417,104987,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 02:26:07,2024-08-09 02:26:05,,,11,11
207418,104999,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 03:31:06,2024-08-09 03:31:06,,,11,11
207420,105044,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 11:34:06,2024-08-09 11:34:06,,,11,11
207422,105067,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 12:34:06,2024-07-23 12:34:06,,,10,10
207423,105199,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 20:31:06,2024-08-09 20:31:05,,,11,11
207424,105213,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 20:52:05,2024-08-09 20:52:06,,,11,11
207427,105233,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-19 22:29:08,2024-08-09 22:29:07,,,11,11
207429,105262,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 01:00:08,2024-08-10 01:00:10,,,11,11
207430,105286,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 04:05:07,2024-08-10 04:05:05,,,11,11
207432,105334,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 11:49:07,2024-08-10 11:49:06,,,11,11
207433,105343,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 12:19:07,2024-08-10 12:19:06,,,11,11
207435,105409,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 14:36:05,2024-07-24 14:36:07,,,10,10
207436,105415,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 14:45:07,2024-08-10 14:45:07,,,11,11
207437,105426,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 15:07:06,2024-07-23 15:07:05,,,9,9
207438,105485,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-20 17:04:05,2024-08-10 17:04:06,,,11,11
207439,105597,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 00:12:05,2024-08-11 00:12:06,,,11,11
207441,105650,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 10:15:07,2024-08-11 10:15:06,,,11,11
207442,105664,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 10:51:04,2024-08-11 10:50:06,,,11,11
207443,105698,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 12:01:05,2024-07-21 12:01:05,,,1,1
207444,105725,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 12:51:06,2024-08-11 12:51:06,,,11,11
207445,105753,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 14:10:06,2024-08-11 14:10:06,,,11,11
207446,105763,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 15:06:06,2024-08-11 15:06:05,,,11,11
207447,105793,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 16:40:11,2024-08-11 16:40:12,,,11,11
207448,105812,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 17:43:05,2024-08-11 17:43:05,,,11,11
207449,105845,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 20:51:07,2024-08-11 20:51:06,,,11,11
207450,105853,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 21:33:06,2024-08-11 21:33:07,,,11,11
207451,105872,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-21 23:09:07,2024-08-11 23:09:06,,,11,11
207454,105964,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-22 11:52:06,2024-08-12 11:52:07,,,11,11
207455,105998,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-22 14:23:12,2024-08-12 14:23:07,,,11,11
207457,106020,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-22 15:59:07,2024-08-12 15:59:06,,,11,11
207461,106171,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 00:49:07,2024-07-27 00:49:04,,,10,10
207463,106194,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 02:40:12,2024-08-13 02:40:06,,,11,11
207464,106226,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 09:43:06,2024-08-11 09:43:05,,,4,4
207466,106237,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 10:08:06,2024-08-13 10:08:05,,,11,11
207467,106250,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 10:48:07,2024-08-13 10:48:05,,,11,11
207468,106261,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 11:35:06,2024-08-13 11:35:06,,,11,11
207470,106337,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 16:11:05,2024-08-13 13:11:06,,,6,6
207471,106356,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 17:36:06,2024-08-13 17:36:05,,,11,11
207472,106375,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 19:11:05,2024-07-23 19:11:05,,,1,1
207473,106384,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-23 19:48:06,2024-08-13 19:48:06,,,11,11
207474,106450,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 00:18:06,2024-08-14 00:18:06,,,11,11
207475,106455,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 00:28:06,2024-08-14 00:28:06,,,11,11
207476,106461,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 00:49:06,2024-08-14 00:49:05,,,11,11
207478,106473,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 01:49:07,2024-08-14 01:49:04,,,11,11
207479,106498,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 05:20:11,2024-08-14 05:20:11,,,11,11
207481,106862,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 16:47:06,2024-08-14 16:47:05,,,11,11
207482,106901,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-24 21:39:07,2024-08-14 21:39:06,,,11,11
207485,106970,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-25 01:26:07,2024-08-15 01:26:05,,,11,11
207486,107003,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-25 05:25:06,2024-08-15 05:25:04,,,11,11
207487,107031,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-25 10:29:06,2024-08-15 10:29:05,,,11,11
207488,107035,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-25 10:52:06,2024-08-15 10:52:05,,,11,11
207491,107206,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-25 22:05:07,2024-08-15 22:05:04,,,11,11
207492,107233,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-26 00:33:06,2024-08-16 00:33:06,,,15,15
207494,107253,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-26 02:30:07,2024-08-16 02:30:06,,,15,15
207504,107399,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-26 17:52:14,2024-08-16 17:52:05,,,15,15
207505,107439,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-26 19:23:06,2024-07-31 19:23:06,,,14,14
207506,107442,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-26 19:26:06,2024-08-16 19:26:05,,,15,15
207507,107468,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-26 20:17:07,2024-08-16 20:17:07,,,15,15
207509,107549,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 10:31:06,2024-08-17 10:31:04,,,15,15
207510,107558,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 11:02:07,2024-08-17 11:02:06,,,15,15
207514,107648,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 17:04:06,2024-08-17 17:03:05,,,15,15
207516,107685,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 19:24:05,2024-08-01 19:24:05,,,14,14
207517,107690,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 19:47:07,2024-08-17 19:47:05,,,15,15
207518,107703,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 21:20:09,2024-08-17 21:20:05,,,14,14
207520,107713,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 23:00:09,2024-08-17 23:00:05,,,15,15
207521,107717,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 23:44:04,2024-08-17 23:44:05,,,15,15
207522,107718,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-27 23:44:11,2024-08-17 23:44:06,,,15,15
207523,107720,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 00:19:08,2024-08-18 00:19:06,,,15,15
207525,107750,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 03:48:06,2024-08-18 03:48:06,,,14,14
207529,107852,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 15:01:07,2024-08-18 15:01:04,,,15,15
207530,107855,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 15:21:07,2024-08-18 15:21:05,,,15,15
207532,107891,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 18:44:05,2024-08-18 18:44:06,,,15,15
207534,107930,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 22:13:06,2024-08-18 22:13:05,,,15,15
207536,107945,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-28 23:54:05,2024-08-18 23:54:06,,,15,15
207538,107984,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-29 05:45:06,2024-08-19 05:45:05,,,15,15
207544,108128,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-29 18:47:06,2024-08-19 18:47:05,,,15,15
207546,108143,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-29 19:53:06,2024-07-29 19:53:07,,,1,1
207548,108178,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-29 22:27:06,2024-08-19 22:27:05,,,15,15
207557,108427,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 00:20:11,2024-08-21 00:20:14,,,15,15
207559,108441,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 01:02:07,2024-08-21 01:02:06,,,15,15
207560,108442,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 01:06:06,2024-08-21 01:06:05,,,15,15
207563,108647,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 17:55:06,2024-08-20 17:55:07,,,8,8
207564,108651,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 18:38:07,2024-08-21 18:38:05,,,15,15
207565,108685,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 21:14:09,2024-08-21 21:14:06,,,14,14
207566,108687,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 21:30:07,2024-08-21 21:30:08,,,14,14
207567,108708,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-31 22:55:07,2024-08-21 22:55:07,,,15,15
207569,108744,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-01 01:26:05,2024-08-22 01:26:06,,,15,15
207571,108804,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-01 11:19:06,2024-08-01 11:19:06,,,1,1
207574,108958,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-01 22:36:07,2024-08-22 22:36:06,,,15,15
207575,108995,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 01:32:06,2024-08-23 01:32:06,,,15,15
207576,109003,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 01:57:07,2024-08-23 01:57:06,,,15,15
207577,109010,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 02:58:06,2024-08-23 02:58:05,,,15,15
207578,109017,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 04:10:05,2024-08-23 04:10:06,,,15,15
207579,109062,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 12:00:12,2024-08-23 12:00:07,,,15,15
207582,109132,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 17:13:07,2024-08-23 17:13:06,,,15,15
207584,109169,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 19:53:05,2024-08-23 19:53:06,,,15,15
208088,109177,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 20:07:05,2024-08-03 02:07:07,,,2,2
208089,109183,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 20:19:05,2024-08-23 20:19:07,,,15,15
208090,109229,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-02 21:27:06,2024-08-23 21:27:06,,,15,15
208092,109285,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 07:09:06,2024-08-08 07:09:06,,,14,14
208093,109295,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 09:00:09,2024-08-07 09:00:10,,,12,12
208094,109298,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 09:37:06,2024-08-08 09:37:05,,,14,14
208095,109318,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 11:02:06,2024-08-24 11:02:05,,,15,15
208096,109346,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 12:36:07,2024-08-24 12:36:06,,,15,15
208098,109458,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 21:26:06,2024-08-24 21:26:06,,,15,15
208099,109478,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 23:11:05,2024-08-24 23:11:06,,,15,15
208100,109479,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-03 23:12:07,2024-08-08 23:12:06,,,14,14
208101,109507,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 02:12:06,2024-08-25 02:12:05,,,8,8
208103,109523,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 09:30:07,2024-08-25 09:37:35,,,15,15
208104,109532,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 10:17:07,2024-08-25 10:17:06,,,15,15
208106,109579,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 13:10:08,2024-08-09 13:10:08,,,14,14
208107,109585,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 13:22:06,2024-08-25 13:22:06,,,15,15
208108,109594,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 13:36:17,2024-08-25 13:36:05,,,15,15
208109,109602,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 13:59:07,2024-08-25 13:59:05,,,15,15
208112,109658,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-04 19:22:07,2024-08-25 19:22:04,,,15,15
208115,109735,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-05 02:46:06,2024-08-10 02:45:10,,,14,14
208117,109832,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-05 15:29:06,2024-08-26 15:29:06,,,15,15
208119,109936,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-05 21:27:08,2024-08-26 21:27:06,,,15,15
208120,109950,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-05 22:04:05,2024-08-26 22:04:06,,,15,15
208121,109955,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-05 22:18:06,2024-08-26 22:18:04,,,15,15
208122,110003,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-06 02:04:07,2024-08-27 02:04:05,,,15,15
208123,110004,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-06 02:11:08,2024-08-27 02:11:04,,,15,15
208124,110031,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-06 08:51:06,2024-08-27 08:51:06,,,15,15
208125,110055,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-06 11:19:06,2024-08-27 11:19:07,,,15,15
208133,110240,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-07 01:55:06,2024-08-28 01:55:06,,,15,15
208135,110270,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-07 08:45:07,2024-08-28 08:45:06,,,15,15
208136,110293,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-07 10:52:07,2024-08-28 10:52:06,,,15,15
208137,110379,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-07 14:46:05,2024-08-28 14:46:06,,,15,15
208138,110389,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-07 15:23:08,2024-08-12 15:23:07,,,14,14
208143,110480,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-07 20:58:07,2024-08-28 20:58:06,,,15,15
208144,110518,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 00:02:05,2024-08-29 00:02:06,,,15,15
208145,110520,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 00:08:05,2024-08-29 00:08:06,,,15,15
208147,110540,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 01:26:08,2024-08-29 01:26:06,,,15,15
208149,110662,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 14:04:06,2024-08-29 14:04:05,,,15,15
208152,110682,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 14:55:08,2024-08-29 14:55:07,,,15,15
208153,110724,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 16:41:09,2024-08-29 16:41:06,,,15,15
208154,110765,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 19:08:07,2024-08-29 19:08:06,,,15,15
208156,110805,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-08 21:55:07,2024-08-29 21:55:06,,,15,15
208158,110938,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-09 11:08:06,2024-08-30 11:08:06,,,15,15
208159,110952,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-09 11:42:06,2024-08-09 11:42:06,,,1,1
208165,111034,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-09 15:53:09,2024-08-30 15:53:07,,,15,15
208167,111077,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-09 18:35:07,2024-08-30 18:35:06,,,15,15
208168,111087,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-09 19:00:12,2024-08-30 19:00:14,,,15,15
208170,111125,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-09 22:24:06,2024-08-30 22:24:05,,,15,15
208172,111156,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 00:59:06,2024-08-31 00:59:06,,,15,15
208176,111183,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 03:48:06,2024-08-31 03:48:06,,,15,15
208177,111189,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 05:02:06,2024-08-31 05:02:06,,,15,15
208178,111221,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 10:39:06,2024-08-31 10:39:07,,,15,15
208179,111233,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 11:31:05,2024-08-31 11:31:06,,,15,15
208180,111262,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 12:53:06,2024-08-31 12:53:06,,,15,15
208181,111280,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 13:27:07,2024-08-31 13:27:06,,,15,15
208184,111296,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 13:56:14,2024-08-31 13:56:05,,,15,15
208185,111321,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 15:15:06,2024-08-15 15:15:07,,,14,14
208186,111341,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 16:09:06,2024-08-31 16:09:06,,,15,15
208188,111364,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 16:57:06,2024-08-31 16:57:07,,,15,15
208189,111381,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 18:05:07,2024-08-31 18:05:05,,,15,15
208190,111404,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 19:32:06,2024-08-31 19:32:06,,,15,15
208191,111409,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 19:39:07,2024-08-31 19:39:06,,,15,15
208192,111422,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 20:08:07,2024-08-15 20:08:05,,,14,14
208196,111434,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 20:56:05,2024-08-15 20:56:06,,,14,14
208198,111454,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-10 22:44:06,2024-08-31 22:44:05,,,15,15
208199,111475,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 01:14:07,2024-09-01 01:14:06,,,15,15
208201,111509,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 08:30:06,2024-09-01 08:30:06,,,15,15
208202,111513,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 09:28:06,2024-09-01 09:55:09,,,15,15
208204,111561,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 11:42:06,2024-09-01 11:42:05,,,15,15
208206,111602,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 13:00:10,2024-09-01 13:00:10,,,15,15
208209,111643,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 14:30:07,2024-09-01 14:30:07,,,15,15
208210,111684,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 16:00:13,2024-09-01 16:00:10,,,15,15
208211,111720,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 19:12:07,2024-09-01 19:12:06,,,15,15
208212,111744,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 20:59:07,2024-09-01 20:59:06,,,15,15
208213,111780,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-11 23:12:06,2024-09-01 23:12:05,,,15,15
208214,111793,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-12 00:28:07,2024-09-02 00:28:05,,,15,15
208218,111886,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-12 11:23:07,2024-09-02 11:23:07,,,15,15
208220,111917,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-12 12:11:14,2024-09-02 12:11:07,,,15,15
208222,111963,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-12 14:22:06,2024-09-02 14:22:05,,,15,15
208226,112270,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 10:53:07,2024-08-17 10:53:06,,,13,13
208229,112328,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 13:31:06,2024-09-03 13:31:06,,,15,15
208233,112424,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 17:21:05,2024-09-03 17:21:05,,,15,15
208234,112465,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 19:21:07,2024-09-03 19:21:06,,,15,15
208235,112471,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 19:46:05,2024-09-03 19:46:05,,,15,15
208236,112473,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 19:53:07,2024-09-03 19:53:06,,,15,15
208237,112503,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 21:24:07,2024-09-03 21:24:05,,,15,15
208238,112523,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 22:47:06,2024-09-03 22:47:05,,,15,15
208239,112535,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-13 23:38:07,2024-09-03 23:38:05,,,15,15
208241,112572,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 00:59:08,2024-09-04 00:59:05,,,15,15
208242,112588,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 01:42:05,2024-09-04 01:42:04,,,15,15
208243,112592,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 01:47:05,2024-09-04 01:47:06,,,15,15
208244,112644,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 10:25:07,2024-09-04 10:25:07,,,14,14
208246,112739,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 15:13:06,2024-09-04 15:13:06,,,15,15
208247,112751,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 15:48:08,2024-09-04 15:48:05,,,15,15
208249,112766,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 16:03:08,2024-09-04 16:03:06,,,15,15
208252,112813,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 18:08:06,2024-09-04 18:08:05,,,15,15
208258,112898,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-14 23:40:05,2024-09-04 23:40:11,,,15,15
208261,113011,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 11:17:05,2024-09-05 11:17:04,,,14,14
208262,113016,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 11:23:06,2024-09-05 11:23:06,,,14,14
208264,113063,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 13:58:08,2024-09-05 13:58:06,,,15,15
208265,113126,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 16:22:07,2024-09-05 16:22:06,,,15,15
208266,113141,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 17:01:07,2024-09-05 17:01:06,,,16,16
208268,113204,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 20:47:06,2024-09-05 20:47:05,,,15,15
208269,113220,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 21:58:06,2024-09-24 01:51:05,,,2,2
208271,113241,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-15 23:30:07,2024-08-15 23:30:08,,,1,1
208278,113558,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-16 21:46:06,2024-09-06 21:46:06,,,15,15
208281,113725,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-17 16:20:08,2024-09-07 16:20:11,,,15,15
208283,113920,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-19 00:49:05,2024-09-09 00:49:06,,,15,15
208289,114172,11,Grupo Idiomus - Teacher Poli,2,pending,2024-08-19 19:32:07,2024-09-09 19:32:06,,,15,15
